ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE
537,1848,2020-11-06,2020-11-11,Free Shipping
538,324,2020-11-06,2020-11-08,Standard Shipping
539,2382,2020-11-07,2020-11-07,Express Shipping
540,186,2020-11-07,2020-11-10,Free Shipping
541,3914,2020-11-07,2020-11-12,Free Shipping
542,1085,2020-11-07,2020-11-10,Free Shipping
543,2957,2020-11-07,2020-11-12,Free Shipping
544,3952,2020-11-08,2020-11-09,Standard Shipping
545,3319,2020-11-08,2020-11-09,Standard Shipping
546,685,2020-11-08,2020-11-08,Express Shipping
547,2932,2020-11-09,2020-11-09,Express Shipping
548,3415,2020-11-09,2020-11-09,Express Shipping
549,910,2020-11-09,2020-11-11,Standard Shipping
550,2398,2020-11-10,2020-11-10,Express Shipping
551,4532,2020-11-10,2020-11-13,Free Shipping
552,2960,2020-11-10,2020-11-13,Free Shipping
553,3948,2020-11-11,2020-11-13,Standard Shipping
554,1019,2020-11-11,2020-11-15,Free Shipping
555,4578,2020-11-11,2020-11-11,Express Shipping
556,4329,2020-11-12,2020-11-17,Free Shipping
557,1077,2020-11-12,2020-11-14,Standard Shipping
558,387,2020-11-12,2020-11-14,Standard Shipping
559,1246,2020-11-12,2020-11-13,Standard Shipping
560,934,2020-11-12,2020-11-12,Express Shipping
561,1324,2020-11-12,2020-11-15,Free Shipping
562,5520,2020-11-13,2020-11-17,Free Shipping
563,526,2020-11-13,2020-11-15,Standard Shipping
564,1778,2020-11-13,2020-11-13,Express Shipping
565,5194,2020-11-13,2020-11-16,Free Shipping
566,3684,2020-11-13,2020-11-18,Free Shipping
567,3670,2020-11-13,2020-11-18,Free Shipping
568,3283,2020-11-14,2020-11-17,Free Shipping
569,2382,2020-11-14,2020-11-19,Free Shipping
570,294,2020-11-14,2020-11-15,Standard Shipping
571,2428,2020-11-14,2020-11-19,Free Shipping
572,3131,2020-11-15,2020-11-16,Standard Shipping
573,426,2020-11-15,2020-11-15,Express Shipping
574,4977,2020-11-15,2020-11-18,Free Shipping
575,925,2020-11-15,2020-11-17,Standard Shipping
576,4503,2020-11-16,2020-11-20,Free Shipping
577,3684,2020-11-16,2020-11-20,Free Shipping
578,4110,2020-11-16,2020-11-21,Free Shipping
579,3720,2020-11-17,2020-11-21,Free Shipping
580,5369,2020-11-17,2020-11-17,Express Shipping
581,628,2020-11-17,2020-11-17,Express Shipping
582,3135,2020-11-17,2020-11-18,Standard Shipping
583,4000,2020-11-17,2020-11-18,Standard Shipping
584,1716,2020-11-18,2020-11-18,Express Shipping
585,4727,2020-11-19,2020-11-22,Free Shipping
586,4349,2020-11-19,2020-11-24,Free Shipping
587,4146,2020-11-20,2020-11-24,Free Shipping
588,2442,2020-11-20,2020-11-23,Free Shipping
589,4656,2020-11-20,2020-11-20,Express Shipping
590,994,2020-11-21,2020-11-22,Standard Shipping
591,2237,2020-11-21,2020-11-22,Standard Shipping
592,202,2020-11-22,2020-11-24,Standard Shipping
593,1932,2020-11-22,2020-11-27,Free Shipping
594,162,2020-11-22,2020-11-25,Free Shipping
595,3625,2020-11-22,2020-11-26,Free Shipping
596,1077,2020-11-22,2020-11-23,Standard Shipping
597,1462,2020-11-22,2020-11-27,Free Shipping
598,4422,2020-11-22,2020-11-23,Standard Shipping
599,1411,2020-11-23,2020-11-24,Standard Shipping
600,1778,2020-11-23,2020-11-26,Free Shipping
601,1626,2020-11-23,2020-11-23,Express Shipping
602,5031,2020-11-23,2020-11-26,Free Shipping
603,4595,2020-11-23,2020-11-25,Standard Shipping
604,2478,2020-11-24,2020-11-24,Express Shipping
605,568,2020-11-24,2020-11-28,Free Shipping
606,1682,2020-11-25,2020-11-28,Free Shipping
607,764,2020-11-25,2020-11-26,Standard Shipping
608,1653,2020-11-25,2020-11-29,Free Shipping
609,4970,2020-11-25,2020-11-28,Free Shipping
610,889,2020-11-25,2020-11-25,Express Shipping
611,5422,2020-11-26,2020-12-01,Free Shipping
612,3706,2020-11-26,2020-11-30,Free Shipping
613,3252,2020-11-26,2020-11-27,Standard Shipping
614,4855,2020-11-26,2020-11-30,Free Shipping
615,3389,2020-11-26,2020-11-26,Express Shipping
616,4554,2020-11-27,2020-12-01,Free Shipping
617,2279,2020-11-27,2020-11-28,Standard Shipping
618,3146,2020-11-27,2020-11-27,Express Shipping
619,2442,2020-11-27,2020-11-28,Standard Shipping
620,455,2020-11-28,2020-11-29,Standard Shipping
621,4023,2020-11-29,2020-11-30,Standard Shipping
622,5531,2020-11-29,2020-12-03,Free Shipping
623,2133,2020-11-29,2020-12-01,Standard Shipping
624,5091,2020-11-29,2020-12-01,Standard Shipping
625,3073,2020-11-29,2020-11-30,Standard Shipping
626,324,2020-11-29,2020-12-02,Free Shipping
627,979,2020-11-30,2020-12-05,Free Shipping
628,56,2020-11-30,2020-12-05,Free Shipping
629,2819,2020-11-30,2020-12-02,Standard Shipping
630,1677,2020-11-30,2020-12-05,Free Shipping
631,5281,2020-11-30,2020-12-02,Standard Shipping
632,4427,2020-11-30,2020-12-01,Standard Shipping
633,3989,2020-11-30,2020-12-03,Free Shipping
634,628,2020-12-01,2020-12-04,Free Shipping
635,2899,2020-12-01,2020-12-06,Free Shipping
636,4985,2020-12-01,2020-12-03,Standard Shipping
637,1423,2020-12-01,2020-12-03,Standard Shipping
638,528,2020-12-02,2020-12-04,Standard Shipping
639,4327,2020-12-03,2020-12-08,Free Shipping
641,2910,2020-12-03,2020-12-05,Standard Shipping
642,5611,2020-12-04,2020-12-04,Express Shipping
643,324,2020-12-04,2020-12-07,Free Shipping
644,1847,2020-12-04,2020-12-09,Free Shipping
645,3556,2020-12-04,2020-12-08,Free Shipping
646,4954,2020-12-05,2020-12-10,Free Shipping
647,2935,2020-12-05,2020-12-08,Free Shipping
648,1314,2020-12-05,2020-12-07,Standard Shipping
649,2440,2020-12-05,2020-12-06,Standard Shipping
650,1937,2020-12-06,2020-12-11,Free Shipping
651,2493,2020-12-06,2020-12-09,Free Shipping
652,4807,2020-12-07,2020-12-10,Free Shipping
653,778,2020-12-07,2020-12-07,Express Shipping
654,1462,2020-12-08,2020-12-10,Standard Shipping
655,2102,2020-12-08,2020-12-13,Free Shipping
656,1279,2020-12-08,2020-12-12,Free Shipping
657,5638,2020-12-08,2020-12-08,Express Shipping
658,5091,2020-12-08,2020-12-12,Free Shipping
659,183,2020-12-09,2020-12-12,Free Shipping
660,4387,2020-12-09,2020-12-09,Express Shipping
661,889,2020-12-10,2020-12-10,Express Shipping
662,4738,2020-12-10,2020-12-12,Standard Shipping
663,2496,2020-12-10,2020-12-14,Free Shipping
664,4607,2020-12-10,2020-12-13,Free Shipping
665,1462,2020-12-11,2020-12-14,Free Shipping
666,1801,2020-12-12,2020-12-16,Free Shipping
667,403,2020-12-12,2020-12-14,Standard Shipping
668,1713,2020-12-12,2020-12-17,Free Shipping
669,1677,2020-12-12,2020-12-12,Express Shipping
670,1022,2020-12-12,2020-12-16,Free Shipping
671,4860,2020-12-12,2020-12-16,Free Shipping
672,3637,2020-12-12,2020-12-16,Free Shipping
673,4530,2020-12-13,2020-12-18,Free Shipping
674,387,2020-12-13,2020-12-17,Free Shipping
675,3135,2020-12-13,2020-12-15,Standard Shipping
676,5354,2020-12-14,2020-12-19,Free Shipping
677,1605,2020-12-14,2020-12-16,Standard Shipping
678,673,2020-12-14,2020-12-15,Standard Shipping
679,4771,2020-12-14,2020-12-14,Express Shipping
680,3670,2020-12-14,2020-12-15,Standard Shipping
681,1470,2020-12-15,2020-12-15,Express Shipping
682,3684,2020-12-15,2020-12-16,Standard Shipping
683,4425,2020-12-15,2020-12-15,Express Shipping
684,395,2020-12-15,2020-12-15,Express Shipping
685,4680,2020-12-15,2020-12-20,Free Shipping
686,3834,2020-12-16,2020-12-20,Free Shipping
687,2216,2020-12-16,2020-12-17,Standard Shipping
689,994,2020-12-16,2020-12-18,Standard Shipping
690,2351,2020-12-17,2020-12-17,Express Shipping
691,2021,2020-12-17,2020-12-17,Express Shipping
692,2312,2020-12-17,2020-12-19,Standard Shipping
693,5122,2020-12-18,2020-12-21,Free Shipping
694,4454,2020-12-18,2020-12-20,Standard Shipping
695,4288,2020-12-18,2020-12-23,Free Shipping
696,253,2020-12-18,2020-12-19,Standard Shipping
697,2417,2020-12-18,2020-12-22,Free Shipping
698,1778,2020-12-18,2020-12-19,Standard Shipping
699,616,2020-12-19,2020-12-21,Standard Shipping
700,5578,2020-12-19,2020-12-19,Express Shipping
701,3114,2020-12-19,2020-12-22,Free Shipping
702,982,2020-12-19,2020-12-21,Standard Shipping
703,3670,2020-12-19,2020-12-22,Free Shipping
704,1904,2020-12-19,2020-12-20,Standard Shipping
705,3559,2020-12-20,2020-12-21,Standard Shipping
706,1246,2020-12-20,2020-12-23,Free Shipping
707,5598,2020-12-20,2020-12-21,Standard Shipping
708,2621,2020-12-20,2020-12-25,Free Shipping
709,1019,2020-12-21,2020-12-24,Free Shipping
710,1937,2020-12-21,2020-12-23,Standard Shipping
711,4738,2020-12-21,2020-12-26,Free Shipping
712,439,2020-12-22,2020-12-26,Free Shipping
713,5369,2020-12-22,2020-12-27,Free Shipping
714,2704,2020-12-22,2020-12-22,Express Shipping
715,3948,2020-12-22,2020-12-25,Free Shipping
716,3855,2020-12-23,2020-12-24,Standard Shipping
717,3556,2020-12-23,2020-12-28,Free Shipping
718,2898,2020-12-23,2020-12-23,Express Shipping
719,1900,2020-12-23,2020-12-23,Express Shipping
720,2957,2020-12-23,2020-12-26,Free Shipping
721,712,2020-12-23,2020-12-28,Free Shipping
722,4020,2020-12-24,2020-12-26,Standard Shipping
723,3988,2020-12-24,2020-12-27,Free Shipping
724,1813,2020-12-24,2020-12-28,Free Shipping
725,3136,2020-12-25,2020-12-26,Standard Shipping
726,1558,2020-12-25,2020-12-29,Free Shipping
727,4427,2020-12-25,2020-12-28,Free Shipping
728,3046,2020-12-25,2020-12-25,Express Shipping
729,918,2020-12-26,2020-12-28,Standard Shipping
730,3992,2020-12-26,2020-12-29,Free Shipping
731,4727,2020-12-26,2020-12-31,Free Shipping
732,3733,2020-12-26,2020-12-28,Standard Shipping
733,999,2020-12-26,2020-12-27,Standard Shipping
734,4734,2020-12-26,2020-12-29,Free Shipping
735,2237,2020-12-26,2020-12-26,Express Shipping
736,4997,2020-12-26,2020-12-26,Express Shipping
737,3436,2020-12-26,2020-12-31,Free Shipping
738,3397,2020-12-27,2020-12-31,Free Shipping
739,724,2020-12-27,2020-12-31,Free Shipping
740,1716,2020-12-27,2020-12-30,Free Shipping
741,3673,2020-12-27,2020-12-28,Standard Shipping
742,3470,2020-12-27,2020-12-31,Free Shipping
743,2694,2020-12-28,2020-12-28,Express Shipping
744,2694,2020-12-28,2021-01-02,Free Shipping
745,1505,2020-12-28,2020-12-28,Express Shipping
746,3020,2020-12-28,2020-12-31,Free Shipping
747,3096,2020-12-28,2020-12-29,Standard Shipping
748,4595,2020-12-29,2020-12-30,Standard Shipping
749,1591,2020-12-30,2020-12-30,Express Shipping
750,3272,2020-12-30,2021-01-03,Free Shipping
751,568,2020-12-30,2021-01-04,Free Shipping
752,2467,2020-12-30,2021-01-04,Free Shipping
753,2981,2020-12-30,2021-01-03,Free Shipping
754,1452,2020-12-30,2020-12-30,Express Shipping
755,925,2020-12-30,2021-01-04,Free Shipping
756,759,2020-12-31,2021-01-01,Standard Shipping
757,2285,2020-12-31,2021-01-05,Free Shipping
758,1787,2021-01-01,2021-01-05,Free Shipping
759,3841,2021-01-01,2021-01-02,Standard Shipping
760,2398,2021-01-01,2021-01-06,Free Shipping
761,5630,2021-01-01,2021-01-02,Standard Shipping
762,2478,2021-01-01,2021-01-01,Express Shipping
763,1538,2021-01-02,2021-01-07,Free Shipping
764,2424,2021-01-02,2021-01-04,Standard Shipping
765,4966,2021-01-02,2021-01-07,Free Shipping
766,1400,2021-01-02,2021-01-06,Free Shipping
767,3371,2021-01-02,2021-01-06,Free Shipping
768,1300,2021-01-03,2021-01-05,Standard Shipping
769,3311,2021-01-03,2021-01-07,Free Shipping
770,996,2021-01-04,2021-01-09,Free Shipping
771,3061,2021-01-04,2021-01-08,Free Shipping
772,485,2021-01-04,2021-01-05,Standard Shipping
773,528,2021-01-04,2021-01-06,Standard Shipping
774,450,2021-01-04,2021-01-07,Free Shipping
775,4970,2021-01-04,2021-01-04,Express Shipping
776,1440,2021-01-04,2021-01-04,Express Shipping
777,568,2021-01-05,2021-01-06,Standard Shipping
778,5444,2021-01-06,2021-01-11,Free Shipping
779,3698,2021-01-06,2021-01-09,Free Shipping
780,230,2021-01-07,2021-01-12,Free Shipping
781,181,2021-01-07,2021-01-12,Free Shipping
782,4608,2021-01-08,2021-01-11,Free Shipping
783,1034,2021-01-08,2021-01-08,Express Shipping
784,2204,2021-01-08,2021-01-13,Free Shipping
785,3283,2021-01-08,2021-01-10,Standard Shipping
786,3085,2021-01-08,2021-01-09,Standard Shipping
787,3283,2021-01-08,2021-01-13,Free Shipping
788,113,2021-01-09,2021-01-14,Free Shipping
789,1941,2021-01-09,2021-01-13,Free Shipping
790,3611,2021-01-10,2021-01-15,Free Shipping
791,1793,2021-01-10,2021-01-14,Free Shipping
792,4792,2021-01-10,2021-01-10,Express Shipping
793,2592,2021-01-10,2021-01-11,Standard Shipping
794,1389,2021-01-11,2021-01-11,Express Shipping
795,3695,2021-01-11,2021-01-12,Standard Shipping
796,337,2021-01-11,2021-01-12,Standard Shipping
797,1677,2021-01-11,2021-01-15,Free Shipping
798,1376,2021-01-12,2021-01-15,Free Shipping
799,1232,2021-01-12,2021-01-13,Standard Shipping
800,2478,2021-01-12,2021-01-16,Free Shipping
801,3239,2021-01-13,2021-01-13,Express Shipping
802,4408,2021-01-13,2021-01-18,Free Shipping
803,3550,2021-01-13,2021-01-13,Express Shipping
804,2740,2021-01-13,2021-01-17,Free Shipping
805,937,2021-01-13,2021-01-16,Free Shipping
806,3931,2021-01-14,2021-01-15,Standard Shipping
807,2154,2021-01-14,2021-01-16,Standard Shipping
808,3885,2021-01-14,2021-01-17,Free Shipping
809,1513,2021-01-14,2021-01-15,Standard Shipping
810,2139,2021-01-15,2021-01-17,Standard Shipping
811,5611,2021-01-15,2021-01-19,Free Shipping
812,2924,2021-01-16,2021-01-18,Standard Shipping
813,916,2021-01-16,2021-01-21,Free Shipping
814,802,2021-01-16,2021-01-20,Free Shipping
815,851,2021-01-17,2021-01-17,Express Shipping
816,5419,2021-01-17,2021-01-18,Standard Shipping
817,4425,2021-01-17,2021-01-17,Express Shipping
818,4385,2021-01-17,2021-01-21,Free Shipping
819,3773,2021-01-17,2021-01-19,Standard Shipping
820,357,2021-01-17,2021-01-17,Express Shipping
821,608,2021-01-17,2021-01-20,Free Shipping
822,2037,2021-01-17,2021-01-22,Free Shipping
823,4930,2021-01-17,2021-01-20,Free Shipping
824,3933,2021-01-18,2021-01-19,Standard Shipping
825,3110,2021-01-18,2021-01-19,Standard Shipping
826,510,2021-01-18,2021-01-23,Free Shipping
827,3503,2021-01-18,2021-01-21,Free Shipping
828,2787,2021-01-18,2021-01-21,Free Shipping
829,5573,2021-01-19,2021-01-21,Standard Shipping
830,5420,2021-01-20,2021-01-21,Standard Shipping
831,2554,2021-01-20,2021-01-23,Free Shipping
832,1454,2021-01-20,2021-01-25,Free Shipping
833,3496,2021-01-20,2021-01-24,Free Shipping
834,1159,2021-01-20,2021-01-23,Free Shipping
835,5583,2021-01-20,2021-01-24,Free Shipping
836,266,2021-01-20,2021-01-23,Free Shipping
837,3372,2021-01-21,2021-01-24,Free Shipping
838,526,2021-01-21,2021-01-22,Standard Shipping
839,4337,2021-01-21,2021-01-24,Free Shipping
840,1256,2021-01-21,2021-01-25,Free Shipping
841,2315,2021-01-22,2021-01-23,Standard Shipping
842,4802,2021-01-22,2021-01-24,Standard Shipping
843,5531,2021-01-22,2021-01-24,Standard Shipping
844,4711,2021-01-22,2021-01-24,Standard Shipping
845,1354,2021-01-22,2021-01-24,Standard Shipping
846,230,2021-01-23,2021-01-23,Express Shipping
847,877,2021-01-23,2021-01-28,Free Shipping
848,5268,2021-01-23,2021-01-28,Free Shipping
849,5338,2021-01-23,2021-01-28,Free Shipping
850,2644,2021-01-23,2021-01-26,Free Shipping
851,5037,2021-01-23,2021-01-25,Standard Shipping
852,95,2021-01-24,2021-01-24,Express Shipping
853,4094,2021-01-24,2021-01-29,Free Shipping
854,4481,2021-01-24,2021-01-29,Free Shipping
855,266,2021-01-25,2021-01-27,Standard Shipping
856,1915,2021-01-25,2021-01-29,Free Shipping
857,357,2021-01-25,2021-01-30,Free Shipping
858,1376,2021-01-25,2021-01-27,Standard Shipping
859,1946,2021-01-26,2021-01-29,Free Shipping
860,1799,2021-01-26,2021-01-26,Express Shipping
861,4884,2021-01-26,2021-01-26,Express Shipping
862,2620,2021-01-26,2021-01-30,Free Shipping
863,4750,2021-01-26,2021-01-29,Free Shipping
864,3286,2021-01-27,2021-01-31,Free Shipping
865,2644,2021-01-27,2021-01-27,Express Shipping
866,3855,2021-01-28,2021-02-02,Free Shipping
867,4086,2021-01-28,2021-01-28,Express Shipping
868,880,2021-01-28,2021-02-02,Free Shipping
869,1505,2021-01-28,2021-01-30,Standard Shipping
870,685,2021-01-28,2021-01-29,Standard Shipping
871,616,2021-01-29,2021-01-30,Standard Shipping
872,1162,2021-01-29,2021-02-02,Free Shipping
873,5415,2021-01-29,2021-01-30,Standard Shipping
874,4479,2021-01-29,2021-02-01,Free Shipping
875,2935,2021-01-30,2021-02-02,Free Shipping
876,1106,2021-01-30,2021-02-02,Free Shipping
877,3697,2021-01-30,2021-02-02,Free Shipping
878,600,2021-01-30,2021-02-01,Standard Shipping
879,3451,2021-01-30,2021-02-03,Free Shipping
880,62,2021-01-31,2021-02-03,Free Shipping
881,216,2021-01-31,2021-02-01,Standard Shipping
882,2781,2021-01-31,2021-02-02,Standard Shipping
883,5558,2021-01-31,2021-02-05,Free Shipping
884,5502,2021-02-01,2021-02-04,Free Shipping
885,1799,2021-02-01,2021-02-01,Express Shipping
886,4961,2021-02-01,2021-02-01,Express Shipping
887,3425,2021-02-01,2021-02-01,Express Shipping
889,5453,2021-02-02,2021-02-04,Standard Shipping
890,937,2021-02-02,2021-02-04,Standard Shipping
891,5400,2021-02-02,2021-02-04,Standard Shipping
892,794,2021-02-02,2021-02-04,Standard Shipping
893,1271,2021-02-02,2021-02-07,Free Shipping
894,510,2021-02-02,2021-02-05,Free Shipping
895,2780,2021-02-02,2021-02-06,Free Shipping
896,4493,2021-02-03,2021-02-06,Free Shipping
897,5611,2021-02-03,2021-02-08,Free Shipping
898,4488,2021-02-03,2021-02-05,Standard Shipping
899,5531,2021-02-03,2021-02-08,Free Shipping
900,1088,2021-02-03,2021-02-07,Free Shipping
901,2627,2021-02-03,2021-02-04,Standard Shipping
902,5502,2021-02-04,2021-02-09,Free Shipping
903,352,2021-02-04,2021-02-09,Free Shipping
904,4001,2021-02-04,2021-02-06,Standard Shipping
905,2080,2021-02-04,2021-02-08,Free Shipping
906,2787,2021-02-05,2021-02-05,Express Shipping
907,2537,2021-02-05,2021-02-08,Free Shipping
908,4728,2021-02-05,2021-02-06,Standard Shipping
909,3547,2021-02-05,2021-02-09,Free Shipping
910,3371,2021-02-05,2021-02-06,Standard Shipping
911,1774,2021-02-05,2021-02-05,Express Shipping
912,2704,2021-02-06,2021-02-09,Free Shipping
913,1495,2021-02-06,2021-02-06,Express Shipping
914,2960,2021-02-06,2021-02-11,Free Shipping
915,3328,2021-02-06,2021-02-11,Free Shipping
916,771,2021-02-07,2021-02-07,Express Shipping
917,834,2021-02-07,2021-02-12,Free Shipping
918,3066,2021-02-08,2021-02-11,Free Shipping
919,1626,2021-02-08,2021-02-13,Free Shipping
920,2773,2021-02-08,2021-02-08,Express Shipping
921,2279,2021-02-08,2021-02-10,Standard Shipping
922,1149,2021-02-09,2021-02-13,Free Shipping
923,1085,2021-02-09,2021-02-11,Standard Shipping
924,600,2021-02-09,2021-02-10,Standard Shipping
925,2404,2021-02-09,2021-02-13,Free Shipping
926,2983,2021-02-09,2021-02-11,Standard Shipping
927,3115,2021-02-09,2021-02-09,Express Shipping
928,2216,2021-02-09,2021-02-10,Standard Shipping
929,2334,2021-02-09,2021-02-10,Standard Shipping
930,3189,2021-02-10,2021-02-10,Express Shipping
931,41,2021-02-10,2021-02-11,Standard Shipping
932,2171,2021-02-10,2021-02-15,Free Shipping
933,1818,2021-02-10,2021-02-11,Standard Shipping
934,4101,2021-02-11,2021-02-16,Free Shipping
935,4578,2021-02-11,2021-02-15,Free Shipping
936,2475,2021-02-11,2021-02-16,Free Shipping
937,1446,2021-02-11,2021-02-12,Standard Shipping
938,2968,2021-02-12,2021-02-13,Standard Shipping
939,4408,2021-02-12,2021-02-15,Free Shipping
940,5331,2021-02-12,2021-02-14,Standard Shipping
941,1199,2021-02-12,2021-02-15,Free Shipping
942,3061,2021-02-12,2021-02-17,Free Shipping
943,5422,2021-02-13,2021-02-16,Free Shipping
944,2288,2021-02-13,2021-02-13,Express Shipping
945,2627,2021-02-13,2021-02-17,Free Shipping
946,3319,2021-02-13,2021-02-17,Free Shipping
947,1007,2021-02-13,2021-02-15,Standard Shipping
948,106,2021-02-13,2021-02-18,Free Shipping
949,1691,2021-02-13,2021-02-14,Standard Shipping
950,586,2021-02-13,2021-02-16,Free Shipping
951,5461,2021-02-14,2021-02-17,Free Shipping
952,4295,2021-02-14,2021-02-15,Standard Shipping
953,2417,2021-02-14,2021-02-18,Free Shipping
954,3425,2021-02-14,2021-02-18,Free Shipping
955,3177,2021-02-14,2021-02-18,Free Shipping
956,4247,2021-02-14,2021-02-16,Standard Shipping
957,3903,2021-02-15,2021-02-15,Express Shipping
959,3717,2021-02-15,2021-02-19,Free Shipping
960,1636,2021-02-15,2021-02-20,Free Shipping
961,5399,2021-02-15,2021-02-17,Standard Shipping
962,569,2021-02-16,2021-02-19,Free Shipping
963,4688,2021-02-17,2021-02-21,Free Shipping
964,3903,2021-02-17,2021-02-19,Standard Shipping
965,1395,2021-02-17,2021-02-18,Standard Shipping
966,1308,2021-02-17,2021-02-19,Standard Shipping
968,1761,2021-02-17,2021-02-22,Free Shipping
969,287,2021-02-18,2021-02-22,Free Shipping
970,4454,2021-02-18,2021-02-23,Free Shipping
971,772,2021-02-18,2021-02-21,Free Shipping
972,3096,2021-02-18,2021-02-19,Standard Shipping
973,3706,2021-02-18,2021-02-21,Free Shipping
974,2069,2021-02-18,2021-02-22,Free Shipping
975,5371,2021-02-19,2021-02-20,Standard Shipping
976,4108,2021-02-19,2021-02-21,Standard Shipping
